SAMPLE;PACKAGE;FRAME;STATUS;PLETH;ADDON;CHECKSUM
3538;142;13;128;37423;0;65
3539;142;14;128;37240;0;137
3540;142;15;128;36863;97;111
3541;142;16;128;36353;96;111
3542;142;17;130;35760;96;29
3543;142;18;130;35116;0;55
3544;142;19;130;34447;0;151
3545;142;20;130;33777;0;246
3546;142;21;130;33138;97;214
3547;142;22;130;32560;0;49
3548;142;23;130;32079;97;175
3549;142;24;130;31720;0;229
3550;142;25;130;31501;0;10
3551;143;1;131;31418;0;183
3552;143;2;128;31453;97;56
3553;143;3;128;31578;96;181
3554;143;4;128;31756;45;53
3555;143;5;128;31948;96;40
3556;143;6;128;32120;0;117
3557;143;7;128;32252;0;249
3558;143;8;128;32333;0;75
3559;143;9;128;32358;96;196
3560;143;10;128;32332;96;170
3561;143;11;128;32262;95;99
3562;143;12;128;32155;0;152
3563;143;13;128;32021;0;18
3564;143;14;128;31869;0;121
3565;143;15;128;31705;97;53
3566;143;16;128;31535;96;138
3567;143;17;128;31364;96;222
3568;143;18;128;31195;0;212
3569;143;19;128;31037;0;54
3570;143;20;128;30900;0;172
3571;143;21;128;30810;97;179
3572;143;22;128;30817;0;89
3573;143;23;128;30991;97;105
3574;143;24;128;31400;0;162
3575;143;25;128;32076;0;73
3576;144;1;129;32995;0;228
3577;144;2;128;34062;97;116
3578;144;3;128;35141;96;174
3579;144;4;128;36091;45;52
3580;144;5;128;36801;96;48
3581;144;6;128;37220;0;117
3582;144;7;128;37353;0;250
3583;144;8;128;37238;0;135
3584;144;9;128;36931;96;179
3585;144;10;128;36489;96;247
3586;144;11;130;35959;95;228
3587;144;12;130;35374;0;58
3588;144;13;130;34762;0;211
3589;144;14;130;34144;0;103
3590;144;15;130;33549;97;115
3591;144;16;130;33005;96;79
3592;144;17;130;32539;96;124
3593;144;18;130;32179;0;178
3594;144;19;130;31941;0;195
3595;144;20;130;31826;0;80
3596;144;21;128;31820;97;169
3597;144;22;128;31901;0;153
3598;144;23;128;32034;97;128
3599;144;24;128;32185;0;182
3600;144;25;128;32323;0;65
3601;145;1;129;32427;0;170
3602;145;2;128;32486;97;69
3603;145;3;128;32498;96;80
3604;145;4;128;32465;45;252
3605;145;5;128;32391;96;229
3606;145;6;128;32286;0;28
3607;145;7;128;32154;0;151
3608;145;8;128;32005;0;2
3609;145;9;128;31847;96;195
3610;145;10;128;31686;96;33
3611;145;11;128;31526;95;128
3612;145;12;128;31371;0;133
3613;145;13;128;31226;0;243
3614;145;14;128;31102;0;119
3615;145;15;128;31025;97;139
3616;145;16;128;31048;96;161
3617;145;17;128;31235;96;93
3618;145;18;128;31651;0;158
3619;145;19;128;32318;0;60
3620;145;20;128;33202;0;179
3621;145;21;128;34210;97;8
3622;145;22;128;35214;0;151
3623;145;23;128;36083;97;96
3624;145;24;128;36725;0;132
3625;145;25;128;37100;0;252
3626;146;1;129;37215;0;113
3627;146;2;128;37111;97;104
3628;146;3;128;36840;96;87
3629;146;4;128;36449;45;156
3630;146;5;130;35981;96;251
3631;146;6;130;35464;0;148
3632;146;7;130;34916;0;110
3633;146;8;130;34356;0;60
3634;146;9;130;33809;96;119
3635;146;10;130;33301;96;121
3636;146;11;130;32865;95;194
3637;146;12;130;32525;0;14
3638;146;13;130;32297;0;41
3639;146;14;130;32181;0;180
3640;146;15;128;32162;97;0
3641;146;16;128;32212;96;49
3642;146;17;128;32301;96;139
3643;146;18;128;32399;0;141
3644;146;19;128;32482;0;224
3645;146;20;128;32529;0;16
3646;146;21;128;32535;97;119
3647;146;22;128;32495;0;237
3648;146;23;128;32411;97;250
3649;146;24;128;32287;0;29
3650;146;25;128;32130;0;127
3651;147;1;129;31947;0;200
3652;147;2;128;31745;98;95
3653;147;3;128;31533;96;136
3654;147;4;128;31318;45;125
3655;147;5;128;31107;96;220
3656;147;6;128;30909;0;181
3657;147;7;128;30728;0;0
3658;147;8;128;30572;0;99
3659;147;9;128;30458;96;80
3660;147;10;128;30421;96;43
3661;147;11;128;30519;95;141
3662;147;12;128;30818;0;90
3663;147;13;128;31361;0;123
3664;147;14;128;32138;0;135
3665;147;15;128;33082;97;156
3666;147;16;128;34079;96;132
3667;147;17;128;34998;96;30
3668;147;18;128;35728;0;155
3669;147;19;128;36209;0;126
3670;147;20;128;36432;0;94
3671;147;21;128;36427;97;186
3672;147;22;128;36238;0;155
3673;147;23;128;35918;97;187
3674;147;24;130;35507;0;191
3675;147;25;130;35039;0;233
3676;148;1;131;34533;0;238
3677;148;2;130;34006;99;63
3678;148;3;130;33478;96;42
3679;148;4;130;32974;45;253
3680;148;5;130;32519;96;104
3681;148;6;130;32138;0;137
3682;148;7;130;31851;0;105
3683;148;8;130;31666;0;175
3684;148;9;128;31584;96;187
3685;148;10;128;31586;96;189
3686;148;11;128;31651;95;253
3687;148;12;128;31750;0;2
3688;148;13;128;31855;0;107
3689;148;14;128;31946;0;198
3690;148;15;128;32007;98;102
3691;148;16;128;32027;96;120
3692;148;17;128;32006;96;99
3693;148;18;128;31945;0;197
3694;148;19;128;31847;0;99
3695;148;20;128;31717;0;224
3696;148;21;128;31563;97;167
3697;148;22;128;31393;0;155
3698;148;23;128;31215;97;73
3699;148;24;128;31038;0;55
3700;148;25;128;30868;0;140
3701;149;1;129;30711;0;239
3702;149;2;128;30573;99;199
3703;149;3;128;30466;96;89
3704;149;4;128;30411;45;238
3705;149;5;128;30453;96;75
3706;149;6;128;30651;0;178
3707;149;7;128;31054;0;71
3708;149;8;128;31677;0;184
3709;149;9;128;32487;96;69
3710;149;10;128;33395;96;213
3711;149;11;128;34293;95;89
3712;149;12;128;35066;0;2
3713;149;13;128;35637;0;64
3714;149;14;128;35974;0;146
3715;149;15;128;36083;98;97
3716;149;16;128;35999;96;11
3717;149;17;128;35766;96;33
3718;149;18;128;35429;0;111
3719;149;19;130;35023;0;217
3720;149;20;130;34570;0;19
3721;149;21;130;34091;99;149
3722;149;22;130;33604;0;73
3723;149;23;130;33131;98;208
3724;149;24;130;32697;0;186
3725;149;25;130;32331;0;75
3726;150;1;131;32053;0;53
3727;150;2;130;31872;100;226
3728;150;3;130;31789;95;138
3729;150;4;128;31792;45;89
3730;150;5;128;31858;95;205
3731;150;6;128;31961;0;213
3732;150;7;128;32072;0;69
3733;150;8;128;32166;0;163
3734;150;9;128;32225;96;62
3735;150;10;128;32239;95;75
3736;150;11;128;32211;95;47
3737;150;12;128;32138;0;135
3738;150;13;128;32026;0;23
3739;150;14;128;31881;0;133
3740;150;15;128;31714;99;64
3741;150;16;128;31533;96;136
3742;150;17;128;31349;96;207
3743;150;18;128;31173;0;190
3744;150;19;128;31007;0;24
3745;150;20;128;30852;0;124
3746;150;21;128;30711;99;81
3747;150;22;128;30595;0;122
3748;150;23;128;30521;98;146
3749;150;24;128;30530;0;57
3750;150;25;128;30680;0;207
3751;151;1;129;31020;0;38
3752;151;2;128;31575;100;182
3753;151;3;128;32321;95;158
3754;151;4;128;33190;45;212
3755;151;5;128;34077;95;129
3756;151;6;128;34873;0;65
3757;151;7;128;35491;0;173
3758;151;8;128;35888;0;60
3759;151;9;128;36060;96;72
3760;151;10;128;36034;95;45
3761;151;11;128;35849;95;116
3762;151;12;128;35547;0;229
3763;151;13;130;35161;0;100
3764;151;14;130;34718;0;167
3765;151;15;130;34238;99;40
3766;151;16;130;33743;96;52
3767;151;17;130;33259;96;78
3768;151;18;130;32815;0;49
3769;151;19;130;32438;0;182
3770;151;20;130;32149;0;148
3771;151;21;130;31959;99;56
3772;151;22;130;31864;0;118
3773;151;23;128;31854;98;204
3774;151;24;128;31907;0;159
3775;151;25;128;31997;0;249
3776;152;1;129;32097;0;95
3777;152;2;128;32184;100;25
3778;152;3;128;32241;95;77
3779;152;4;128;32258;45;45
3780;152;5;128;32235;95;71
3781;152;6;128;32174;0;171
3782;152;7;128;32080;0;77
3783;152;8;128;31959;0;211
3784;152;9;128;31817;96;165
3785;152;10;128;31660;95;6
3786;152;11;128;31491;95;93
3787;152;12;128;31315;0;77
3788;152;13;128;31138;0;155
3789;152;14;128;30966;0;238
3790;152;15;128;30806;99;177
3791;152;16;128;30673;96;40
3792;152;17;128;30591;96;214
3793;152;18;128;30599;0;126
3794;152;19;128;30751;0;23
3795;152;20;128;31096;0;113
3796;152;21;128;31652;99;2
3797;152;22;128;32397;0;139
3798;152;23;128;33261;98;80
3799;152;24;128;34146;0;103
3800;152;25;128;34945;0;137
3801;153;1;129;35577;0;4
3802;153;2;128;35998;100;14
3803;153;3;128;36201;95;213
3804;153;4;128;36203;45;165
3805;153;5;128;36039;95;50
3806;153;6;128;35749;0;176
3807;153;7;130;35365;0;49
3808;153;8;130;34915;0;109
3809;153;9;130;34424;96;224
3810;153;10;130;33914;95;223
3811;153;11;130;33412;95;231
3812;153;12;130;32949;0;183
3813;153;13;130;32552;0;41
3814;153;14;130;32243;0;242
3815;153;15;130;32032;99;130
3816;153;16;130;31918;96;12
3817;153;17;128;31886;96;234
3818;153;18;128;31913;0;165
3819;153;19;128;31976;0;228
3820;153;20;128;32045;0;42
3821;153;21;128;32100;99;196
3822;153;22;128;32128;0;125
3823;153;23;128;32121;98;216
3824;153;24;128;32074;0;71
3825;153;25;128;31992;0;244
3826;154;1;129;31878;0;131
3827;154;2;128;31739;100;90
3828;154;3;128;31581;95;183
3829;154;4;128;31411;45;218
3830;154;5;128;31235;95;92
3831;154;6;128;31058;0;75
3832;154;7;128;30886;0;158
3833;154;8;128;30724;0;252
3834;154;9;128;30577;95;199
3835;154;10;128;30457;95;78
3836;154;11;128;30392;95;13
3837;154;12;128;30427;0;209
3838;154;13;128;30618;0;145
3839;154;14;128;31017;0;34
3840;154;15;128;31640;99;246
3841;154;16;128;32452;96;34
3842;154;17;128;33374;96;192
3843;154;18;128;34296;0;253
3844;154;19;128;35111;0;48
3845;154;20;128;35742;0;169
3846;154;21;128;36150;100;167
3847;154;22;128;36334;0;251
3848;154;23;128;36320;99;80
3849;154;24;128;36138;0;55
3850;154;25;128;35824;0;251
3851;155;1;131;35411;0;96
3852;155;2;130;34924;101;219
3853;155;3;130;34391;95;190
3854;155;4;130;33843;45;102
3855;155;5;130;33313;95;132
3856;155;6;130;32836;0;70
3857;155;7;130;32443;0;187
3858;155;8;130;32153;0;152
3859;155;9;130;31975;95;68
3860;155;10;130;31902;95;251
3861;155;11;128;31916;96;8
3862;155;12;128;31989;0;241
3863;155;13;128;32091;0;88
3864;155;14;128;32195;0;192
3865;155;15;128;32280;100;122
3866;155;16;128;32333;96;171
3867;155;17;128;32346;96;184
3868;155;18;128;32318;0;60
3869;155;19;128;32251;0;248
3870;155;20;128;32148;0;145
3871;155;21;128;32016;100;113
3872;155;22;128;31860;0;112
3873;155;23;128;31689;99;39
3874;155;24;128;31506;0;13
3875;155;25;128;31320;0;82
3876;156;1;129;31137;0;155
3877;156;2;128;30968;101;85
3878;156;3;128;30829;95;196
3879;156;4;128;30751;45;68
3880;156;5;128;30783;95;150
3881;156;6;128;30985;0;2
3882;156;7;128;31403;0;165
3883;156;8;128;32054;0;51
3884;156;9;128;32907;95;234
3885;156;10;128;33883;95;190
3886;156;11;128;34869;96;157
3887;156;12;128;35755;0;182
3888;156;13;128;36457;0;119
3889;156;14;128;36924;0;76
3890;156;15;128;37145;100;142
3891;156;16;128;37141;96;134
3892;156;17;128;36948;96;196
3893;156;18;128;36606;0;12
3894;156;19;130;36151;0;70
3895;156;20;130;35613;0;42
3896;156;21;130;35022;100;60
3897;156;22;130;34407;0;111
3898;156;23;130;33804;99;117
3899;156;24;130;33249;0;228
3900;156;25;130;32779;0;13
3901;157;1;131;32418;0;163
3902;157;2;130;32178;101;22
3903;157;3;130;32050;95;144
3904;157;4;128;32015;45;57
3905;157;5;128;32047;95;139
3906;157;6;128;32115;0;112
3907;157;7;128;32189;0;186
3908;157;8;128;32250;0;247
3909;157;9;128;32283;95;120
3910;157;10;128;32279;95;116
3911;157;11;128;32236;96;73
3912;157;12;128;32154;0;151
3913;157;13;128;32039;0;36
3914;157;14;128;31898;0;150
3915;157;15;128;31736;100;87
3916;157;16;128;31558;95;160
3917;157;17;128;31369;96;227
3918;157;18;128;31175;0;192
3919;157;19;128;30982;0;255
3920;157;20;128;30803;0;75
3921;157;21;128;30660;100;31
3922;157;22;128;30597;0;124
3923;157;23;128;30672;99;42
3924;157;24;128;30947;0;219
3925;157;25;128;31466;0;228
3926;158;1;129;32230;0;228
3927;158;2;128;33186;101;8
3928;158;3;128;34240;95;36
3929;158;4;128;35270;45;252
3930;158;5;128;36162;95;174
3931;158;6;128;36834;0;241
3932;158;7;128;37242;0;139
3933;158;8;128;37383;0;25
3934;158;9;128;37283;95;19
3935;158;10;128;36987;95;234
3936;158;11;128;36542;96;44
3937;158;12;130;35993;0;167
3938;158;13;130;35374;0;58
3939;158;14;130;34719;0;168
3940;158;15;130;34056;100;115
3941;158;16;130;33421;95;240
3942;158;17;130;32852;95;181
3943;158;18;130;32377;0;121
3944;158;19;130;32018;0;17
3945;158;20;130;31780;0;34
3946;158;21;130;31656;101;10
3947;158;22;128;31625;0;132
3948;158;23;128;31660;100;11
3949;158;24;128;31733;0;240
3950;158;25;128;31814;0;66
3951;159;1;129;31879;0;132
3952;159;2;128;31912;101;9
3953;159;3;128;31901;95;248
3954;159;4;128;31844;45;141
3955;159;5;128;31742;95;88
3956;159;6;128;31604;0;111
3957;159;7;128;31433;0;195
3958;159;8;128;31242;0;4
3959;159;9;128;31037;95;149
3960;159;10;128;30828;95;195
3961;159;11;128;30624;96;247
3962;159;12;128;30432;0;214
3963;159;13;128;30266;0;48
3964;159;14;128;30151;0;188
3965;159;15;128;30133;100;14
3966;159;16;128;30271;96;149
3967;159;17;128;30629;95;251
3968;159;18;128;31245;0;7
3969;159;19;128;32112;0;109
3970;159;20;128;33167;0;144
3971;159;21;128;34303;101;105
3972;159;22;128;35388;0;70
3973;159;23;128;36305;100;66
3974;159;24;128;36973;0;125
3975;159;25;128;37354;0;251
3976;160;1;129;37451;0;94
3977;160;2;128;37302;101;44
3978;160;3;128;36954;95;201
3979;160;4;128;36459;45;166
3980;160;5;130;35863;96;133
3981;160;6;130;35205;0;144
3982;160;7;130;34519;0;223
3983;160;8;130;33839;0;53
3984;160;9;130;33199;95;17
3985;160;10;130;32639;95;223
3986;160;11;130;32190;96;29
3987;160;12;130;31871;0;125
3988;160;13;130;31685;0;194
3989;160;14;130;31620;0;129
3990;160;15;128;31652;100;3
3991;160;16;128;31747;96;95
3992;160;17;128;31871;95;218
3993;160;18;128;31992;0;244
3994;160;19;128;32084;0;81
3995;160;20;128;32127;0;124
3996;160;21;128;32111;101;209
3997;160;22;128;32034;0;31
3998;160;23;128;31904;100;0
3999;160;24;128;31728;0;235
4000;160;25;128;31518;0;25
4001;161;1;129;31284;0;47
4002;161;2;128;31041;102;160
4003;161;3;128;30799;96;167
4004;161;4;128;30566;45;138
4005;161;5;128;30352;96;230
4006;161;6;128;30169;0;206
4007;161;7;128;30035;0;72
4008;161;8;128;29990;0;27
4009;161;9;128;30094;95;226
4010;161;10;128;30414;96;36
4011;161;11;128;30993;97;107
4012;161;12;128;31838;0;90
4013;161;13;128;32894;0;126
4014;161;14;128;34058;0;15
4015;161;15;128;35191;101;229
4016;161;16;128;36164;96;177
4017;161;17;128;36876;95;123
4018;161;18;128;37282;0;179
4019;161;19;128;37387;0;29
4020;161;20;128;37229;0;126
4021;161;21;128;36865;101;118
4022;161;22;128;36354;0;16
4023;161;23;130;35742;100;15
4024;161;24;130;35061;0;255
4025;161;25;130;34343;0;47
4026;162;1;131;33616;0;86
4027;162;2;130;32920;103;1
4028;162;3;130;32291;96;131
4029;162;4;130;31765;45;64
4030;162;5;130;31363;96;223
4031;162;6;130;31094;0;113
4032;162;7;130;30948;0;222
4033;162;8;128;30905;0;177
4034;162;9;128;30936;95;47
4035;162;10;128;31012;96;125
4036;162;11;128;31102;97;216
4037;162;12;128;31183;0;200
4038;162;13;128;31237;0;255
4039;162;14;128;31253;0;15
4040;162;15;128;31226;101;88
4041;162;16;128;31155;96;12
4042;162;17;128;31043;95;155
4043;162;18;128;30895;0;167
4044;162;19;128;30720;0;248
4045;162;20;128;30527;0;54
4046;162;21;128;30326;101;209
4047;162;22;128;30125;0;162
4048;162;23;128;29931;100;67
4049;162;24;128;29748;0;40
4050;162;25;128;29584;0;131
4051;163;1;129;29456;0;4
4052;163;2;128;29393;103;42
4053;163;3;128;29451;96;94
4054;163;4;128;29699;45;36
4055;163;5;128;30198;96;75
4056;163;6;128;30974;0;246
4057;163;7;128;32004;0;1
4058;163;8;128;33200;0;177
4059;163;9;128;34434;96;232
4060;163;10;128;35562;96;84
4061;163;11;128;36464;97;223
4062;163;12;128;37068;0;220
4063;163;13;128;37351;0;248
4064;163;14;128;37339;0;236
4065;163;15;128;37079;101;76
4066;163;16;128;36635;96;138
4067;163;17;130;36061;96;75
4068;163;18;130;35405;0;89
4069;163;19;130;34700;0;149
4070;163;20;130;33981;0;195
4071;163;21;130;33279;103;105
4072;163;22;130;32628;0;117
4073;163;23;130;32061;101;161
4074;163;24;130;31605;0;114
4075;163;25;130;31277;0;41
4076;164;1;131;31075;0;95
4077;164;2;128;30990;103;110
4078;164;3;128;30996;96;109
4079;164;4;128;31065;45;127
4080;164;5;128;31169;96;26
4081;164;6;128;31281;0;43
4082;164;7;128;31377;0;139
4083;164;8;128;31441;0;203
4084;164;9;128;31466;96;68
4085;164;10;128;31444;96;46
4086;164;11;128;31379;97;238
4087;164;12;128;31273;0;35
4088;164;13;128;31135;0;152
4089;164;14;128;30971;0;243
4090;164;15;128;30790;102;164
4091;164;16;128;30601;96;224
4092;164;17;128;30412;96;34
4093;164;18;128;30229;0;11
4094;164;19;128;30057;0;94
4095;164;20;128;29906;0;198
4096;164;21;128;29787;103;182
4097;164;22;128;29728;0;20
4098;164;23;128;29777;101;170
4099;164;24;128;29999;0;36
4100;164;25;128;30455;0;237
4101;165;1;129;31177;0;195
4102;165;2;128;32151;103;251
4103;165;3;128;33302;96;120
4104;165;4;128;34508;45;255
4105;165;5;128;35630;96;153
4106;165;6;128;36545;0;207
4107;165;7;128;37174;0;71
4108;165;8;128;37486;0;128
4109;165;9;128;37499;96;237
4110;165;10;128;37259;96;252
4111;165;11;128;36825;97;73
4112;165;12;130;36252;0;171
4113;165;13;130;35589;0;18
4114;165;14;130;34873;0;67
4115;165;15;130;34139;102;200
4116;165;16;130;33422;96;242
4117;165;17;130;32761;96;90
4118;165;18;130;32189;0;188
4119;165;19;130;31736;0;245
4120;165;20;130;31416;0;180
4121;165;21;130;31231;103;97
4122;165;22;128;31164;0;181
4123;165;23;128;31189;101;51
4124;165;24;128;31275;0;37
4125;165;25;128;31389;0;151
4126;166;1;129;31501;0;9
4127;166;2;128;31590;104;201
4128;166;3;128;31646;96;249
4129;166;4;128;31661;45;213
4130;166;5;128;31638;96;241
4131;166;6;128;31581;0;88
4132;166;7;128;31494;0;1
4133;166;8;128;31378;0;140
4134;166;9;128;31236;96;94
4135;166;10;128;31074;96;187
4136;166;11;128;30896;97;9
4137;166;12;128;30711;0;238
4138;166;13;128;30527;0;54
4139;166;14;128;30353;0;135
4140;166;15;128;30193;102;76
4141;166;16;128;30057;96;190
4142;166;17;128;29958;96;91
4143;166;18;128;29935;0;227
4144;166;19;128;30043;0;80
4145;166;20;128;30349;0;131
4146;166;21;128;30910;103;29
4147;166;22;128;31747;0;255
4148;166;23;128;32818;101;151
4149;166;24;128;34029;0;241
4150;166;25;128;35241;0;178
4151;167;1;129;36315;0;233
4152;167;2;128;37138;104;139
4153;167;3;128;37648;96;131
4154;167;4;128;37833;45;9
4155;167;5;128;37727;96;210
4156;167;6;128;37385;0;27
4157;167;7;128;36867;0;19
4158;167;8;130;36224;0;143
4159;167;9;130;35501;96;25
4160;167;10;130;34739;96;28
4161;167;11;130;33976;97;31
4162;167;12;130;33254;0;233
4163;167;13;130;32609;0;98
4164;167;14;130;32077;0;76
4165;167;15;130;31679;102;34
4166;167;16;130;31418;96;22
4167;167;17;130;31288;96;148
4168;167;18;128;31269;0;31
4169;167;19;128;31334;0;96
4170;167;20;128;31450;0;212
4171;167;21;128;31583;104;194
4172;167;22;128;31706;0;213
4173;167;23;128;31803;102;157
4174;167;24;128;31865;0;117
4175;167;25;128;31885;0;137
4176;168;1;129;31863;0;116
4177;168;2;128;31803;103;158
4178;168;3;128;31710;96;57
4179;168;4;128;31586;45;138
4180;168;5;128;31440;96;42
4181;168;6;128;31277;0;39
4182;168;7;128;31105;0;122
4183;168;8;128;30927;0;199
4184;168;9;128;30750;96;118
4185;168;10;128;30578;96;201
4186;168;11;128;30417;97;40
4187;168;12;128;30274;0;56
4188;168;13;128;30173;0;210
4189;168;14;128;30155;0;192
4190;168;15;128;30288;102;172
4191;168;16;128;30641;96;8
4192;168;17;128;31268;96;126
4193;168;18;128;32171;0;168
4194;168;19;128;33296;0;18
4195;168;20;128;34527;0;229
4196;168;21;128;35718;104;249
4197;168;22;128;36731;0;138
4198;168;23;128;37467;102;211
4199;168;24;128;37876;0;7
4200;168;25;128;37962;0;94
4201;169;1;129;37764;0;152
4202;169;2;128;37338;103;82
4203;169;3;130;36745;96;250
4204;169;4;130;36039;45;2
4205;169;5;130;35267;97;47
4206;169;6;130;34471;0;175
4207;169;7;130;33692;0;161
4208;169;8;130;32972;0;206
4209;169;9;130;32347;96;187
4210;169;10;130;31843;96;193
4211;169;11;130;31475;97;80
4212;169;12;130;31243;0;7
4213;169;13;128;31132;0;149
4214;169;14;128;31116;0;133
4215;169;15;128;31168;102;31
4216;169;16;128;31264;96;122
4217;169;17;128;31377;96;235
4218;169;18;128;31488;0;251
4219;169;19;128;31583;0;90
4220;169;20;128;31655;0;162
4221;169;21;128;31699;104;54
4222;169;22;128;31714;0;221
4223;169;23;128;31699;102;52
4224;169;24;128;31656;0;163
4225;169;25;128;31586;0;93
4226;170;1;129;31490;0;254
4227;170;2;128;31373;102;237
4228;170;3;128;31240;97;99
4229;170;4;128;31097;45;159
4230;170;5;128;30947;97;60
4231;170;6;128;30796;0;68
4232;170;7;128;30649;0;176
4233;170;8;128;30522;0;49
4234;170;9;128;30447;96;69
4235;170;10;128;30483;97;107
4236;170;11;128;30702;97;70
4237;170;12;128;31174;0;191
4238;170;13;128;31932;0;184
4239;170;14;128;32957;0;189
4240;170;15;128;34160;102;219
4241;170;16;128;35407;96;185
4242;170;17;128;36551;96;53
4243;170;18;128;37462;0;104
4244;170;19;128;38066;0;198
4245;170;20;128;38335;0;212
4246;170;21;128;38292;104;17
4247;170;22;128;37985;0;117
4248;170;23;128;37475;102;219
4249;170;24;130;36818;0;227
4250;170;25;130;36069;0;243
4251;171;1;131;35272;0;212
4252;171;2;130;34468;101;17
4253;171;3;130;33700;97;10
4254;171;4;130;33009;45;32
4255;171;5;130;32425;97;10
4256;171;6;130;31971;0;225
4257;171;7;130;31657;0;166
4258;171;8;130;31479;0;243
4259;171;9;128;31419;97;22
4260;171;10;128;31453;97;56
4261;171;11;128;31549;97;153
4262;171;12;128;31674;0;181
4263;171;13;128;31799;0;51
4264;171;14;128;31903;0;155
4265;171;15;128;31969;101;66
4266;171;16;128;31994;96;86
4267;171;17;128;31979;96;71
4268;171;18;128;31929;0;181
4269;171;19;128;31850;0;102
4270;171;20;128;31745;0;253
4271;171;21;128;31619;101;227
4272;171;22;128;31475;0;237
4273;171;23;128;31316;101;179
4274;171;24;128;31145;0;162
4275;171;25;128;30969;0;241
4276;172;1;129;30793;0;66
4277;172;2;128;30624;101;252
4278;172;3;128;30477;97;101
4279;172;4;128;30383;45;210
4280;172;5;128;30400;97;23
4281;172;6;128;30600;0;127
4282;172;7;128;31056;0;73
4283;172;8;128;31809;0;61
4284;172;9;128;32843;97;172
4285;172;10;128;34075;97;129
4286;172;11;128;35373;97;152
4287;172;12;128;36578;0;240
4288;172;13;128;37558;0;200
4289;172;14;128;38222;0;99
4290;172;15;128;38538;101;5
4291;172;16;128;38523;96;241
4292;172;17;128;38230;96;203
4293;172;18;128;37724;0;111
4294;172;19;130;37066;0;220
4295;172;20;130;36310;0;229
4296;172;21;130;35498;101;27
4297;172;22;130;34670;0;119
4298;172;23;130;33861;101;176
4299;172;24;130;33113;0;92
4300;172;25;130;32459;0;203
4301;173;1;131;31930;0;185
4302;173;2;130;31541;101;151
4303;173;3;130;31295;97;156
4304;173;4;128;31179;45;241
4305;173;5;128;31170;97;28
4306;173;6;128;31237;0;255
4307;173;7;128;31347;0;109
4308;173;8;128;31469;0;231
4309;173;9;128;31581;97;185
4310;173;10;128;31665;97;13
4311;173;11;128;31713;97;61
4312;173;12;128;31724;0;231
4313;173;13;128;31699;0;206
4314;173;14;128;31639;0;146
4315;173;15;128;31550;101;158
4316;173;16;128;31430;96;32
4317;173;17;128;31284;96;142
4318;173;18;128;31120;0;137
4319;173;19;128;30943;0;215
4320;173;20;128;30761;0;33
4321;173;21;128;30582;101;210
4322;173;22;128;30409;0;191
4323;173;23;128;30253;101;136
4324;173;24;128;30137;0;174
4325;173;25;128;30114;0;151
4326;174;1;129;30259;0;42
4327;174;2;128;30658;101;30
4328;174;3;128;31371;97;230
4329;174;4;128;32403;45;190
4330;174;5;128;33685;97;249
4331;174;6;128;35084;0;21
4332;174;7;128;36434;0;96
4333;174;8;128;37581;0;223
4334;174;9;128;38416;97;135
4335;174;10;128;38889;97;97
4336;174;11;128;39008;97;217
4337;174;12;128;38817;0;184
4338;174;13;128;38378;0;255
4339;174;14;128;37758;0;145
4340;174;15;130;37011;101;10
4341;174;16;130;36187;96;202
4342;174;17;130;35329;96;109
4343;174;18;130;34480;0;184
4344;174;19;130;33681;0;150
4345;174;20;130;32973;0;207
4346;174;21;130;32389;101;234
4347;174;22;130;31948;0;202
4348;174;23;130;31650;101;4
4349;174;24;130;31486;0;250
4350;174;25;128;31432;0;194
4351;175;1;129;31461;0;224
4352;175;2;128;31544;100;151
4353;175;3;128;31658;97;6
4354;175;4;128;31782;45;79
4355;175;5;128;31895;97;244
4356;175;6;128;31981;0;233
4357;175;7;128;32023;0;20
4358;175;8;128;32017;0;14
4359;175;9;128;31962;97;55
4360;175;10;128;31860;97;209
4361;175;11;128;31721;97;69
4362;175;12;128;31555;0;62
4363;175;13;128;31367;0;129
4364;175;14;128;31162;0;179
4365;175;15;128;30948;101;65
4366;175;16;128;30733;96;101
4367;175;17;128;30528;96;151
4368;175;18;128;30356;0;138
4369;175;19;128;30259;0;41
4370;175;20;128;30301;0;83
4371;175;21;128;30563;101;191
4372;175;22;128;31111;0;128
4373;175;23;128;31968;101;65
4374;175;24;128;33095;0;72
4375;175;25;128;34387;0;89
4376;176;1;129;35696;0;124
4377;176;2;128;36869;100;121
4378;176;3;128;37782;97;10
4379;176;4;128;38361;45;27
4380;176;5;128;38586;97;49
4381;176;6;128;38483;0;105
4382;176;7;128;38106;0;238
4383;176;8;128;37523;0;165
4384;176;9;130;36795;97;45
4385;176;10;130;35978;97;249
4386;176;11;130;35115;97;151
4387;176;12;130;34245;0;204
4388;176;13;130;33411;0;135
4389;176;14;130;32654;0;143
4390;176;15;130;32009;101;109
4391;176;16;130;31503;96;108
4392;176;17;130;31150;96;9
4393;176;18;130;30942;0;216
4394;176;19;128;30861;0;133
4395;176;20;128;30879;0;151
4396;176;21;128;30963;100;79
4397;176;22;128;31081;0;98
4398;176;23;128;31206;101;68
4399;176;24;128;31314;0;76
4400;176;25;128;31389;0;151
4401;177;1;129;31424;0;187
4402;177;2;128;31415;100;21
4403;177;3;128;31363;97;222
4404;177;4;128;31268;45;75
4405;177;5;128;31140;97;254
4406;177;6;128;30983;0;0
4407;177;7;128;30806;0;78
4408;177;8;128;30615;0;142
4409;177;9;128;30417;97;40
